employee_id,transaction_amount,transaction_date,risk_score,risk_level,flagged,risk_reason
EMP_014,56.26,2026-01-10 08:00:00,13.26,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_015,56.16,2026-01-09 00:45:00,13.25,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_020,239.76,2026-01-06 01:45:00,13.24,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_013,281.18,2026-01-06 14:15:00,13.22,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_019,111.35,2026-01-03 22:15:00,13.21,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_010,10.18,2026-01-05 10:15:00,13.21,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_015,56.39,2026-01-10 17:45:00,13.18,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_012,41.46,2026-01-04 10:15:00,13.18,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_007,80.91,2026-01-04 14:45:00,13.08,LOW,False,Logged on a weekend
EMP_016,53.65,2026-01-04 22:45:00,13.02,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_016,107.85,2026-01-08 05:45:00,13.01,LOW,False,Submitted outside standard business hours
EMP_016,76.77,2026-01-06 23:30:00,12.99,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_007,134.32,2026-01-07 21:00:00,12.93,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_016,109.36,2026-01-06 00:45:00,12.84,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_006,70.59,2026-01-06 06:30:00,12.83,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_012,227.35,2026-01-07 17:45:00,12.72,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_014,66.47,2026-01-09 22:45:00,12.7,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_008,62.86,2026-01-03 12:30:00,12.67,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_009,40.61,2026-01-08 10:15:00,12.61,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_010,97.59,2026-01-05 04:15:00,12.52,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_009,20.89,2026-01-03 08:45:00,12.41,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_004,34.24,2026-01-10 18:00:00,12.36,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_012,190.02,2026-01-02 01:15:00,12.34,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_003,276.37,2026-01-01 21:15:00,12.33,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_015,56.36,2026-01-10 17:00:00,12.33,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_016,26.78,2026-01-04 09:45:00,12.29,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_019,290.86,2026-01-06 09:30:00,12.21,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_017,22.92,2026-01-05 19:15:00,12.03,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_003,123.98,2026-01-08 07:30:00,12.01,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_020,57.55,2026-01-03 10:30:00,11.99,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_005,135.41,2026-01-09 17:30:00,11.98,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_003,143.84,2026-01-05 12:30:00,11.85,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_008,148.65,2026-01-01 16:00:00,11.85,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_017,120.88,2026-01-03 11:30:00,11.81,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_020,84.67,2026-01-04 16:45:00,11.81,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_005,32.85,2026-01-09 19:45:00,11.77,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_017,77.66,2026-01-01 20:45:00,11.76,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_004,201.96,2026-01-05 14:30:00,11.75,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_005,38.71,2026-01-06 08:45:00,11.75,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_020,207.62,2026-01-02 06:30:00,11.66,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_017,168.88,2026-01-06 06:15:00,11.62,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_003,12.65,2026-01-07 11:45:00,11.58,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_019,81.72,2026-01-08 05:15:00,11.57,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_009,332.75,2026-01-06 21:00:00,11.5,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_003,143.16,2026-01-06 19:45:00,11.48,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_013,315.18,2026-01-08 18:30:00,11.45,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_020,31.43,2026-01-10 20:30:00,11.42,LOW,False,Logged on a weekend
EMP_016,255.46,2026-01-01 15:30:00,11.38,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_013,30.62,2026-01-04 15:30:00,11.36,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_019,66.08,2026-01-05 04:30:00,11.33,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_007,39.2,2026-01-10 12:30:00,11.33,LOW,False,Logged on a weekend
EMP_019,157.11,2026-01-01 07:15:00,11.32,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_013,48.18,2026-01-07 03:45:00,11.3,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_008,13.03,2026-01-09 10:45:00,11.26,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_006,20.6,2026-01-02 10:00:00,11.26,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_008,158.64,2026-01-06 09:45:00,11.21,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_005,73.77,2026-01-09 15:00:00,11.19,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_009,32.48,2026-01-09 23:15:00,11.15,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_020,108.56,2026-01-10 12:15:00,11.12,LOW,False,Logged on a weekend
EMP_019,28.01,2026-01-07 13:00:00,11.11,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_008,246.8,2026-01-08 14:00:00,11.05,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_004,36.03,2026-01-07 15:15:00,11.05,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_013,35.68,2026-01-04 08:30:00,11.05,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_019,73.14,2026-01-09 02:00:00,11.04,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_007,151.4,2026-01-02 11:15:00,11.03,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_007,10.35,2026-01-02 17:00:00,10.99,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_014,70.27,2026-01-06 21:30:00,10.99,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_009,63.25,2026-01-05 23:15:00,10.96,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_019,156.46,2026-01-02 14:30:00,10.94,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_014,48.34,2026-01-05 11:30:00,10.92,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_004,108.35,2026-01-06 02:00:00,10.84,LOW,False,Submitted outside standard business hours
EMP_008,50.91,2026-01-04 09:15:00,10.83,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_017,86.92,2026-01-09 01:30:00,10.82,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_020,36.22,2026-01-04 08:45:00,10.8,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_019,153.8,2026-01-05 22:45:00,10.8,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_007,142.81,2026-01-01 08:00:00,10.79,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_013,172.98,2026-01-06 18:00:00,10.77,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_012,106.25,2026-01-04 19:15:00,10.77,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_020,79.64,2026-01-10 16:45:00,10.77,LOW,False,Logged on a weekend
EMP_004,53.3,2026-01-02 06:45:00,10.7,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_013,57.44,2026-01-09 03:45:00,10.7,LOW,False,Submitted outside standard business hours
EMP_005,66.66,2026-01-02 18:00:00,10.68,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_005,124.61,2026-01-05 18:45:00,10.61,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_013,20.75,2026-01-06 16:30:00,10.47,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_008,87.44,2026-01-06 07:30:00,10.46,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_010,162.4,2026-01-08 20:15:00,10.45,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_011,146.82,2026-01-05 10:30:00,10.42,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_013,72.58,2026-01-08 23:15:00,10.42,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_017,166.03,2026-01-08 14:15:00,10.41,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_006,49.72,2026-01-10 09:30:00,10.4,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_008,158.31,2026-01-09 18:45:00,10.34,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_004,11.36,2026-01-06 19:30:00,10.31,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_011,71.39,2026-01-01 20:15:00,10.29,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_012,150.21,2026-01-05 10:45:00,10.28,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_003,10.79,2026-01-02 17:30:00,10.27,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_012,95.28,2026-01-06 05:15:00,10.19,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_006,53.93,2026-01-01 13:15:00,10.07,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_011,201.77,2026-01-02 11:00:00,10.07,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_013,228.97,2026-01-06 10:15:00,10.05,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_004,81.34,2026-01-09 05:30:00,10.05,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_013,22.76,2026-01-06 07:15:00,10.04,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_009,97.62,2026-01-09 02:30:00,10.01,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_014,167.08,2026-01-07 20:00:00,10.01,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_009,263.72,2026-01-08 12:00:00,9.95,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_012,78.58,2026-01-09 01:45:00,9.9,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_007,19.03,2026-01-08 21:00:00,9.86,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_012,69.28,2026-01-04 14:00:00,9.83,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_004,71.7,2026-01-09 00:00:00,9.81,LOW,False,Submitted outside standard business hours; Unusual daily transaction velocity (5+ in 1 day)
EMP_009,160.46,2026-01-01 18:00:00,9.8,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_019,151.18,2026-01-07 20:45:00,9.79,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_010,24.2,2026-01-02 09:30:00,9.68,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_004,231.05,2026-01-02 08:15:00,9.62,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_015,209.72,2026-01-01 18:15:00,9.55,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_017,166.05,2026-01-02 21:45:00,9.51,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_017,159.96,2026-01-08 20:45:00,9.44,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_017,325.43,2026-01-07 18:45:00,9.17,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_011,27.87,2026-01-08 12:45:00,9.16,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_020,59.97,2026-01-04 15:45:00,9.1,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_017,105.67,2026-01-05 06:30:00,9.07,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_009,160.17,2026-01-06 15:30:00,8.99,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_017,257.09,2026-01-02 18:15:00,8.96,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_014,256.64,2026-01-01 16:15:00,8.94,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_006,146.13,2026-01-07 21:45:00,8.85,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_013,23.64,2026-01-01 17:45:00,8.81,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_017,146.8,2026-01-02 16:00:00,8.72,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_011,86.39,2026-01-06 19:00:00,8.72,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_003,98.68,2026-01-09 06:15:00,8.7,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_013,146.34,2026-01-08 21:45:00,8.7,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_017,95.17,2026-01-05 12:45:00,8.65,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_020,187.23,2026-01-05 20:45:00,8.64,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_019,162.81,2026-01-02 20:15:00,8.64,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_017,162.41,2026-01-08 13:15:00,8.61,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_008,219.41,2026-01-07 16:30:00,8.58,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_016,10.39,2026-01-08 13:00:00,8.56,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_009,85.51,2026-01-05 14:00:00,8.51,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_020,48.94,2026-01-04 12:00:00,8.44,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_011,59.21,2026-01-09 16:00:00,8.37,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_003,24.34,2026-01-05 07:30:00,8.36,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_009,291.02,2026-01-02 13:45:00,8.24,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_004,54.96,2026-01-03 15:30:00,8.17,LOW,False,Unusual daily transaction velocity (5+ in 1 day); Logged on a weekend
EMP_016,67.23,2026-01-07 19:00:00,8.09,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_020,310.02,2026-01-09 12:45:00,8.05,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_003,136.91,2026-01-05 16:45:00,7.98,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_020,178.98,2026-01-08 22:00:00,7.97,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_008,148.14,2026-01-06 15:15:00,7.96,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_015,283.12,2026-01-02 07:45:00,7.94,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_003,27.33,2026-01-07 17:15:00,7.94,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_003,206.86,2026-01-07 09:45:00,7.93,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_007,81.16,2026-01-01 07:30:00,7.89,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_009,164.47,2026-01-01 19:15:00,7.87,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_009,147.67,2026-01-07 13:45:00,7.86,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_016,268.43,2026-01-05 21:00:00,7.69,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_015,268.73,2026-01-09 08:45:00,7.68,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_007,143.03,2026-01-06 11:15:00,7.68,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_019,146.96,2026-01-06 20:00:00,7.6,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_013,16.31,2026-01-05 21:15:00,7.57,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_011,50.98,2026-01-09 15:15:00,7.53,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_013,139.12,2026-01-07 14:45:00,7.45,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_020,251.25,2026-01-01 06:30:00,7.41,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_006,124.97,2026-01-08 19:00:00,7.37,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_010,84.4,2026-01-09 17:45:00,7.36,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_014,201.38,2026-01-01 15:15:00,7.35,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_011,87.72,2026-01-02 08:00:00,7.31,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_012,13.16,2026-01-06 06:00:00,7.2,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_012,282.17,2026-01-02 10:15:00,7.17,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_012,132.61,2026-01-05 11:15:00,7.1,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_011,142.97,2026-01-06 22:45:00,7.08,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_014,132.0,2026-01-08 15:30:00,7.01,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_015,26.3,2026-01-01 10:00:00,6.97,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_011,42.45,2026-01-08 06:00:00,6.94,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_011,34.91,2026-01-08 18:00:00,6.83,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_014,111.97,2026-01-06 07:00:00,6.81,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_010,120.87,2026-01-08 09:15:00,6.74,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_004,197.8,2026-01-01 08:30:00,6.74,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_020,227.45,2026-01-01 09:45:00,6.74,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_003,228.29,2026-01-08 17:15:00,6.7,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_016,209.4,2026-01-06 10:00:00,6.6,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_009,45.74,2026-01-09 20:00:00,6.59,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_010,106.44,2026-01-02 14:45:00,6.55,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_012,169.64,2026-01-06 12:45:00,6.51,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_017,26.32,2026-01-02 17:45:00,6.51,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_006,146.59,2026-01-06 12:15:00,6.48,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_003,203.38,2026-01-08 22:45:00,6.4,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_013,137.75,2026-01-02 07:30:00,6.37,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_019,176.95,2026-01-08 16:45:00,6.34,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_020,77.12,2026-01-08 14:45:00,6.34,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_019,242.61,2026-01-09 12:30:00,6.33,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_019,176.47,2026-01-05 21:30:00,6.31,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_017,33.24,2026-01-07 08:30:00,6.28,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_017,266.17,2026-01-09 20:15:00,6.25,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_010,217.44,2026-01-05 16:00:00,6.24,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_012,96.48,2026-01-07 18:15:00,6.2,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_013,271.69,2026-01-09 15:45:00,6.19,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_016,66.13,2026-01-06 18:45:00,6.17,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_020,21.85,2026-01-02 16:30:00,6.16,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_017,30.16,2026-01-07 08:00:00,6.07,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_007,71.05,2026-01-01 10:15:00,6.05,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_003,104.05,2026-01-06 14:00:00,6.02,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_006,29.73,2026-01-08 09:30:00,6.01,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_003,38.81,2026-01-08 14:30:00,6.0,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_019,168.13,2026-01-05 12:00:00,5.87,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_017,56.49,2026-01-02 06:15:00,5.83,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_011,89.01,2026-01-09 08:15:00,5.81,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_003,57.19,2026-01-02 12:45:00,5.8,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_019,210.44,2026-01-09 11:00:00,5.78,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_007,82.64,2026-01-06 13:45:00,5.72,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_019,174.93,2026-01-07 14:30:00,5.72,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_007,47.18,2026-01-01 22:30:00,5.71,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_015,142.67,2026-01-07 22:45:00,5.66,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_016,45.42,2026-01-05 17:30:00,5.64,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_019,246.22,2026-01-06 12:30:00,5.54,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_014,92.88,2026-01-08 11:30:00,5.47,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_003,33.63,2026-01-06 22:15:00,5.46,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_016,50.1,2026-01-07 10:15:00,5.44,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_007,21.28,2026-01-05 18:30:00,5.43,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_003,39.48,2026-01-08 19:15:00,5.41,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_012,36.02,2026-01-05 07:00:00,5.37,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_015,29.15,2026-01-09 10:15:00,5.33,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_013,126.39,2026-01-09 18:30:00,5.3,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_020,176.26,2026-01-02 22:30:00,5.29,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_006,162.1,2026-01-02 21:00:00,5.22,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_009,145.5,2026-01-05 22:30:00,5.21,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_010,34.3,2026-01-05 13:15:00,5.13,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_014,122.17,2026-01-01 11:30:00,5.12,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_007,127.29,2026-01-06 06:45:00,5.12,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_017,248.09,2026-01-07 13:15:00,5.12,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_007,126.43,2026-01-02 13:00:00,5.09,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_004,29.9,2026-01-05 22:00:00,5.06,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_008,140.29,2026-01-09 06:45:00,5.06,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_015,35.05,2026-01-09 21:00:00,5.04,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_014,92.73,2026-01-08 17:45:00,5.01,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_015,28.77,2026-01-09 14:00:00,4.91,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_003,108.77,2026-01-05 17:15:00,4.87,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_013,23.66,2026-01-08 11:45:00,4.85,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_013,271.03,2026-01-05 19:30:00,4.77,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_003,74.48,2026-01-01 06:45:00,4.72,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_007,112.26,2026-01-02 07:15:00,4.67,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_007,79.99,2026-01-06 15:45:00,4.63,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_012,139.92,2026-01-06 17:45:00,4.57,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_012,19.78,2026-01-09 13:45:00,4.55,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_015,57.68,2026-01-01 11:00:00,4.53,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_006,81.81,2026-01-07 21:15:00,4.43,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_003,89.92,2026-01-06 16:15:00,4.37,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_015,50.12,2026-01-06 20:45:00,4.35,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_009,109.18,2026-01-02 12:30:00,4.34,LOW,False,Behavioral profile shows minor statistical anomaly
EMP_015,68.73,2026-01-01 17:30:00,4.28,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_010,98.53,2026-01-08 22:30:00,4.14,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
EMP_003,76.43,2026-01-05 19:45:00,4.13,LOW,False,Unusual daily transaction velocity (5+ in 1 day)
